content_id,client_id,search_volume,competition,competition_level,cpc,content_type,main_intent,word_count,char_count,provider_used,model_used,impressions_90d,clicks_90d,pageviews_90d,sessions_90d,users_90d,engaged_sessions_90d,ai_sessions_90d,scroll_events_90d,days_with_impressions,days_with_sessions,impressions_last_30d,clicks_last_30d,sessions_last_30d,impressions_prev_30d,clicks_prev_30d,sessions_prev_30d,content_age_days,age_tier,age_tier_order,days_since_last_update,freshness_tier,word_count_tier,char_count_tier,ctr,avg_position,engagement_rate,scroll_rate,ai_traffic_pct,impression_tier,position_tier,trend_direction,trend_pct,content_hash_id,gsc_clicks,gsc_impressions,gsc_avg_position,gsc_ctr,is_declining,staleness_bucket,action_score,reason_code,action_label
content_051a66ed2cc2,client_f74efabef1,30.0,0.96,HIGH,3.24,keyword article,informational,2672.0,18162.0,google,gemini-3-flash-preview,280,1,3,3,3,0,0,1,35,3,49,0,1,30,0,1,91,91-180,4,8,0-30,2000-3500,15000-25000,0.36,12.3,0.0,33.33,0.0,low,striking,up,63.3,content_051a66ed2cc2,1,280,12.3,0.0036,0,<30d (Fresh),0.47791537608387447,NO_ACTION_NEEDED,MONITOR
content_19b2e2ca87ea,client_7f2253d7e2,0.0,0.0,LOW,0.0,keyword article,informational,3372.0,21237.0,,gemini-2.5-flash,13121,179,212,173,167,0,0,87,88,65,2927,102,102,4262,50,43,224,181-365,5,20,0-30,2000-3500,15000-25000,1.36,5.9,0.0,41.04,0.0,good,page_1,down,-31.3,content_19b2e2ca87ea,179,13121,5.9,0.013600000000000001,1,<30d (Fresh),0.47783780955602934,NO_ACTION_NEEDED,MONITOR
content_049ed55f04f1,client_8527a891e2,10.0,0.0,LOW,0.0,keyword article,commercial,3525.0,22593.0,google,gemini-3-flash-preview,24,0,1,1,1,0,0,1,14,1,9,0,0,15,0,1,120,91-180,4,20,0-30,3500+,15000-25000,0.0,10.8,0.0,100.0,0.0,low,striking,down,-40.0,content_049ed55f04f1,0,24,10.8,0.0,1,<30d (Fresh),0.47783540856605966,NO_ACTION_NEEDED,MONITOR
content_851dd2ac0e2f,client_f74efabef1,140.0,0.89,HIGH,1.43,keyword article,informational,2603.0,17837.0,google,gemini-3-flash-preview,24,0,16,13,13,2,0,2,15,11,2,0,1,4,0,0,91,91-180,4,20,0-30,2000-3500,15000-25000,0.0,9.2,15.38,12.5,0.0,low,page_1,down,-50.0,content_851dd2ac0e2f,0,24,9.2,0.0,1,<30d (Fresh),0.47783540856605966,NO_ACTION_NEEDED,MONITOR
content_5cc3a4038603,client_9f14025af0,0.0,0.0,LOW,0.0,keyword article,informational,2562.0,17473.0,,gpt-4o-mini,24,0,1,1,1,0,0,0,8,1,1,0,1,0,0,0,250,181-365,5,20,0-30,2000-3500,15000-25000,0.0,5.3,0.0,0.0,0.0,low,page_1,new,,content_5cc3a4038603,0,24,5.3,0.0,0,<30d (Fresh),0.47783540856605966,NO_ACTION_NEEDED,MONITOR
content_ba327fc280e4,client_f369cb89fc,40.0,1.0,HIGH,0.9,keyword article,transactional,3147.0,19585.0,,gemini-2.5-flash,24,0,2,2,2,0,0,1,15,2,8,0,0,12,0,1,187,181-365,5,20,0-30,2000-3500,15000-25000,0.0,9.0,0.0,50.0,0.0,low,page_1,down,-33.3,content_ba327fc280e4,0,24,9.0,0.0,1,<30d (Fresh),0.47783540856605966,NO_ACTION_NEEDED,MONITOR
content_1c19b0d3f7d0,client_f369cb89fc,170.0,1.0,HIGH,2.26,keyword article,transactional,2933.0,17030.0,,gemini-2.5-flash,24,0,7,9,9,0,0,2,17,7,20,0,7,3,0,1,151,91-180,4,20,0-30,2000-3500,15000-25000,0.0,5.8,0.0,28.57,0.0,low,page_1,up,566.7,content_1c19b0d3f7d0,0,24,5.8,0.0,0,<30d (Fresh),0.47783540856605966,NO_ACTION_NEEDED,MONITOR
content_c19a369aae31,client_d029fa3a95,0.0,0.0,LOW,0.0,comparison article,informational,4300.0,31140.0,,gemini-2.5-flash,24,0,6,6,6,0,0,5,20,5,6,0,0,10,0,4,221,181-365,5,20,0-30,3500+,25000+,0.0,7.3,0.0,83.33,0.0,low,page_1,down,-40.0,content_c19a369aae31,0,24,7.3,0.0,1,<30d (Fresh),0.47783540856605966,NO_ACTION_NEEDED,MONITOR
content_1fa3af7deff2,client_f369cb89fc,0.0,0.0,LOW,0.0,keyword article,informational,2900.0,17505.0,,gemini-2.5-flash,24,0,1,3,3,0,0,2,17,3,3,0,2,9,0,1,145,91-180,4,20,0-30,2000-3500,15000-25000,0.0,7.9,0.0,200.0,0.0,low,page_1,down,-66.7,content_1fa3af7deff2,0,24,7.9,0.0,1,<30d (Fresh),0.47783540856605966,NO_ACTION_NEEDED,MONITOR
content_15b35bfd5f84,client_8527a891e2,0.0,0.0,LOW,0.0,keyword article,informational,1504.0,9341.0,,gpt-4o-mini,24,0,1,1,1,0,0,1,13,1,14,0,0,10,0,0,174,91-180,4,20,0-30,1000-2000,8000-15000,0.0,21.2,0.0,100.0,0.0,low,page_3_5,up,40.0,content_15b35bfd5f84,0,24,21.2,0.0,0,<30d (Fresh),0.47783540856605966,NO_ACTION_NEEDED,MONITOR
content_7c8c9b6e29d6,client_f74efabef1,10.0,0.21,LOW,0.0,keyword article,informational,2442.0,16686.0,google,gemini-3-flash-preview,24,0,2,2,2,0,0,0,15,1,1,0,0,9,0,2,112,91-180,4,20,0-30,2000-3500,15000-25000,0.0,7.8,0.0,0.0,0.0,low,page_1,down,-88.9,content_7c8c9b6e29d6,0,24,7.8,0.0,1,<30d (Fresh),0.47783540856605966,NO_ACTION_NEEDED,MONITOR
content_0a55ebc4234b,client_8527a891e2,20.0,0.0,LOW,0.0,keyword article,informational,3688.0,22083.0,,gpt-4o-mini,24,0,1,1,1,0,0,0,13,1,11,0,0,13,0,1,277,181-365,5,20,0-30,3500+,15000-25000,0.0,30.3,0.0,0.0,0.0,low,page_3_5,stable,-15.4,content_0a55ebc4234b,0,24,30.3,0.0,0,<30d (Fresh),0.47783540856605966,NO_ACTION_NEEDED,MONITOR
content_c566a42a8cfc,client_d029fa3a95,0.0,0.0,LOW,0.0,comparison article,informational,3981.0,28065.0,,gemini-2.5-flash,24,0,5,5,5,0,0,3,22,5,11,0,0,5,0,2,221,181-365,5,20,0-30,3500+,25000+,0.0,11.4,0.0,60.0,0.0,low,striking,up,120.0,content_c566a42a8cfc,0,24,11.4,0.0,0,<30d (Fresh),0.47783540856605966,NO_ACTION_NEEDED,MONITOR
content_fb788de26cae,client_8527a891e2,10.0,0.0,LOW,0.0,keyword article,informational,1471.0,9030.0,,gpt-4o-mini,24,0,4,4,4,0,0,0,14,4,13,0,1,8,0,1,223,181-365,5,20,0-30,1000-2000,8000-15000,0.0,30.0,0.0,0.0,0.0,low,page_3_5,up,62.5,content_fb788de26cae,0,24,30.0,0.0,0,<30d (Fresh),0.47783540856605966,NO_ACTION_NEEDED,MONITOR
content_21670f9b7917,client_f369cb89fc,0.0,0.0,LOW,0.0,keyword article,informational,3000.0,21911.0,google,gemini-3-flash-preview,24,0,1,2,2,0,0,2,19,1,4,0,2,1,0,0,131,91-180,4,20,0-30,2000-3500,15000-25000,0.0,7.2,0.0,200.0,0.0,low,page_1,up,300.0,content_21670f9b7917,0,24,7.2,0.0,0,<30d (Fresh),0.47783540856605966,NO_ACTION_NEEDED,MONITOR
content_4fda2a2cb4b9,client_4ec9599fc2,0.0,0.0,LOW,0.0,keyword article,informational,,,,gpt-5-mini,24,0,2,2,2,0,0,0,16,2,13,0,0,11,0,2,375,365+,6,20,0-30,,,0.0,32.3,0.0,0.0,0.0,low,page_3_5,stable,18.2,content_4fda2a2cb4b9,0,24,32.3,0.0,0,<30d (Fresh),0.47783540856605966,NO_ACTION_NEEDED,MONITOR
content_b5fe6be24716,client_d029fa3a95,10.0,0.0,LOW,0.0,keyword article,informational,3310.0,21516.0,google,gemini-3-flash-preview,24,0,1,1,1,0,0,1,15,1,10,0,0,7,0,0,118,91-180,4,20,0-30,2000-3500,15000-25000,0.0,5.7,0.0,100.0,0.0,low,page_1,up,42.9,content_b5fe6be24716,0,24,5.7,0.0,0,<30d (Fresh),0.47783540856605966,NO_ACTION_NEEDED,MONITOR
content_86e1ddabc10a,client_f369cb89fc,0.0,0.0,LOW,0.0,keyword article,informational,2805.0,16835.0,,gemini-3-flash-preview,24,0,0,2,2,0,0,2,20,2,7,0,2,5,0,0,141,91-180,4,20,0-30,2000-3500,15000-25000,0.0,16.3,0.0,,0.0,low,striking,up,40.0,content_86e1ddabc10a,0,24,16.3,0.0,0,<30d (Fresh),0.47783540856605966,NO_ACTION_NEEDED,MONITOR
content_ca70c2173fbc,client_f369cb89fc,0.0,0.0,LOW,0.0,keyword article,informational,2842.0,24422.0,google,gemini-3-flash-preview,24,0,3,4,4,0,0,1,18,4,8,0,2,15,0,1,138,91-180,4,20,0-30,2000-3500,15000-25000,0.0,5.3,0.0,33.33,0.0,low,page_1,down,-46.7,content_ca70c2173fbc,0,24,5.3,0.0,1,<30d (Fresh),0.47783540856605966,NO_ACTION_NEEDED,MONITOR
content_02afcfb9056a,client_8527a891e2,10.0,0.57,MEDIUM,0.0,keyword article,transactional,3835.0,23452.0,google,gemini-3-flash-preview,24,0,2,2,2,0,0,1,14,2,4,0,0,18,0,2,120,91-180,4,20,0-30,3500+,15000-25000,0.0,62.3,0.0,50.0,0.0,low,deep,down,-77.8,content_02afcfb9056a,0,24,62.3,0.0,1,<30d (Fresh),0.47783540856605966,NO_ACTION_NEEDED,MONITOR
content_c1ab8707be4f,client_d4735e3a26,,,,,feedly article,,789.0,5719.0,,gpt-4o-mini,24,0,3,3,3,0,0,2,24,3,6,0,0,18,0,0,289,181-365,5,20,0-30,<1000,<8000,0.0,39.9,0.0,66.67,0.0,low,page_3_5,down,-66.7,content_c1ab8707be4f,0,24,39.9,0.0,1,<30d (Fresh),0.47783540856605966,NO_ACTION_NEEDED,MONITOR
content_5fdeff6c4d42,client_e629fa6598,10.0,0.0,LOW,0.0,keyword article,informational,,,,unknown,24,0,1,1,1,0,0,1,19,1,8,0,0,2,0,1,494,365+,6,20,0-30,,,0.0,20.3,0.0,100.0,0.0,low,page_3_5,up,300.0,content_5fdeff6c4d42,0,24,20.3,0.0,0,<30d (Fresh),0.47783540856605966,NO_ACTION_NEEDED,MONITOR
content_e50a21ac4fd2,client_8527a891e2,0.0,0.0,LOW,0.0,keyword article,informational,1924.0,12215.0,,gpt-4o-mini,24,0,3,3,3,0,0,0,13,3,18,0,1,6,0,0,271,181-365,5,20,0-30,1000-2000,8000-15000,0.0,20.2,0.0,0.0,0.0,low,page_3_5,up,200.0,content_e50a21ac4fd2,0,24,20.2,0.0,0,<30d (Fresh),0.47783540856605966,NO_ACTION_NEEDED,MONITOR
content_ddf709ced15c,client_d029fa3a95,0.0,0.0,LOW,0.0,comparison article,informational,3281.0,22549.0,,gemini-2.5-flash,24,0,2,2,2,0,0,2,14,2,4,0,0,8,0,1,225,181-365,5,20,0-30,2000-3500,15000-25000,0.0,6.9,0.0,100.0,0.0,low,page_1,down,-50.0,content_ddf709ced15c,0,24,6.9,0.0,1,<30d (Fresh),0.47783540856605966,NO_ACTION_NEEDED,MONITOR
content_08f89e322728,client_a88a7902cb,10.0,0.0,LOW,0.0,keyword article,transactional,3985.0,26160.0,,gemini-2.5-flash,24,0,1,1,1,0,0,1,17,1,3,0,0,16,0,1,147,91-180,4,20,0-30,3500+,25000+,0.0,30.1,0.0,100.0,0.0,low,page_3_5,down,-81.3,content_08f89e322728,0,24,30.1,0.0,1,<30d (Fresh),0.47783540856605966,NO_ACTION_NEEDED,MONITOR
content_360f4f18e091,client_8722616204,20.0,0.0,LOW,0.0,keyword article,commercial,3238.0,20591.0,,gemini-3-flash-preview,24,0,4,4,3,0,0,0,11,3,0,0,1,0,0,0,228,181-365,5,20,0-30,2000-3500,15000-25000,0.0,14.0,0.0,0.0,0.0,low,striking,flat,,content_360f4f18e091,0,24,14.0,0.0,0,<30d (Fresh),0.47783540856605966,NO_ACTION_NEEDED,MONITOR
content_60b83f4c4dbd,client_e629fa6598,70.0,0.07,LOW,0.0,keyword article,transactional,1297.0,8460.0,,unknown,24,0,1,1,1,0,0,0,19,1,10,0,0,5,0,1,358,181-365,5,20,0-30,1000-2000,8000-15000,0.0,24.1,0.0,0.0,0.0,low,page_3_5,up,100.0,content_60b83f4c4dbd,0,24,24.1,0.0,0,<30d (Fresh),0.47783540856605966,NO_ACTION_NEEDED,MONITOR
content_dcce7a9a1b43,client_4e07408562,90.0,0.1,LOW,1.23,keyword article,informational,,,,gpt-4o-mini,24,0,2,2,2,0,0,1,15,2,10,0,1,14,0,1,545,365+,6,20,0-30,,,0.0,11.1,0.0,50.0,0.0,low,striking,down,-28.6,content_dcce7a9a1b43,0,24,11.1,0.0,1,<30d (Fresh),0.47783540856605966,NO_ACTION_NEEDED,MONITOR
content_128bf4e18020,client_7f2253d7e2,0.0,0.0,,0.0,keyword article,,3819.0,25262.0,,gemini-2.5-flash,24,0,3,2,2,0,0,1,4,2,0,0,0,0,0,1,169,91-180,4,20,0-30,3500+,25000+,0.0,21.5,0.0,33.33,0.0,low,page_3_5,flat,,content_128bf4e18020,0,24,21.5,0.0,0,<30d (Fresh),0.47783540856605966,NO_ACTION_NEEDED,MONITOR
content_e6b69b74d3dc,client_f369cb89fc,10.0,1.0,HIGH,1.31,keyword article,transactional,2678.0,16232.0,,gemini-2.5-flash,24,0,2,2,2,0,0,1,15,2,15,0,1,8,0,0,179,91-180,4,20,0-30,2000-3500,15000-25000,0.0,8.5,0.0,50.0,0.0,low,page_1,up,87.5,content_e6b69b74d3dc,0,24,8.5,0.0,0,<30d (Fresh),0.47783540856605966,NO_ACTION_NEEDED,MONITOR
content_794e18b14fd8,client_4fc82b26ae,10.0,0.02,LOW,0.0,keyword article,transactional,1688.0,11557.0,,gpt-4o-mini,24,0,4,4,4,0,0,0,15,4,0,0,1,18,0,1,333,181-365,5,20,0-30,1000-2000,8000-15000,0.0,10.0,0.0,0.0,0.0,low,page_1,down,-100.0,content_794e18b14fd8,0,24,10.0,0.0,1,<30d (Fresh),0.47783540856605966,NO_ACTION_NEEDED,MONITOR
content_e9fcff2a8dc0,client_d029fa3a95,50.0,0.45,MEDIUM,6.27,keyword article,informational,4106.0,25976.0,google,gemini-3-flash-preview,24,0,1,1,1,0,0,0,16,1,5,0,0,2,0,0,110,91-180,4,20,0-30,3500+,25000+,0.0,9.9,0.0,0.0,0.0,low,page_1,up,150.0,content_e9fcff2a8dc0,0,24,9.9,0.0,0,<30d (Fresh),0.47783540856605966,NO_ACTION_NEEDED,MONITOR
content_40b33296b962,client_19581e27de,70.0,0.68,HIGH,6.71,keyword article,commercial,,,,,24,0,1,1,1,0,0,0,15,1,14,0,1,7,0,0,441,365+,6,20,0-30,,,0.0,18.1,0.0,0.0,0.0,low,striking,up,100.0,content_40b33296b962,0,24,18.1,0.0,0,<30d (Fresh),0.47783540856605966,NO_ACTION_NEEDED,MONITOR
content_f83c602379ea,client_e629fa6598,320.0,0.3,LOW,0.51,keyword article,commercial,,,,unknown,24,0,1,1,1,0,0,1,15,1,0,0,0,2,0,0,460,365+,6,20,0-30,,,0.0,8.9,0.0,100.0,0.0,low,page_1,down,-100.0,content_f83c602379ea,0,24,8.9,0.0,1,<30d (Fresh),0.47783540856605966,NO_ACTION_NEEDED,MONITOR
content_76058040d76a,client_f369cb89fc,0.0,0.0,LOW,0.0,keyword article,informational,2766.0,16861.0,,gemini-3-flash-preview,24,0,1,1,1,0,0,1,16,1,16,0,1,7,0,0,141,91-180,4,20,0-30,2000-3500,15000-25000,0.0,6.7,0.0,100.0,0.0,low,page_1,up,128.6,content_76058040d76a,0,24,6.7,0.0,0,<30d (Fresh),0.47783540856605966,NO_ACTION_NEEDED,MONITOR
content_45e7dc1278e5,client_19581e27de,10.0,0.0,LOW,0.0,keyword article,informational,,,,,21,0,4,4,4,0,0,0,15,4,14,0,2,4,0,2,445,365+,6,22,0-30,,,0.0,13.4,0.0,0.0,0.0,low,striking,up,250.0,content_45e7dc1278e5,0,21,13.4,0.0,0,<30d (Fresh),0.4778064962739842,NO_ACTION_NEEDED,MONITOR
content_fd04adb49c21,client_2c624232cd,20.0,0.0,LOW,0.0,keyword article,informational,,,,gpt-4o-mini,21,0,5,5,5,0,0,3,16,5,8,0,3,2,0,1,438,365+,6,22,0-30,,,0.0,56.7,0.0,60.0,0.0,low,deep,up,300.0,content_fd04adb49c21,0,21,56.7,0.0,0,<30d (Fresh),0.4778064962739842,NO_ACTION_NEEDED,MONITOR
content_c5160f58ce24,client_e629fa6598,10.0,0.67,HIGH,3.18,keyword article,commercial,,,,unknown,21,0,4,4,4,0,0,1,15,4,1,0,3,4,0,0,494,365+,6,22,0-30,,,0.0,12.0,0.0,25.0,0.0,low,striking,down,-75.0,content_c5160f58ce24,0,21,12.0,0.0,1,<30d (Fresh),0.4778064962739842,NO_ACTION_NEEDED,MONITOR
content_b1a02ba5b70d,client_2c624232cd,0.0,0.0,LOW,0.0,keyword article,informational,,,,gpt-4o-mini,21,0,1,1,1,0,0,1,16,1,4,0,1,5,0,0,517,365+,6,22,0-30,,,0.0,42.8,0.0,100.0,0.0,low,page_3_5,stable,-20.0,content_b1a02ba5b70d,0,21,42.8,0.0,0,<30d (Fresh),0.4778064962739842,NO_ACTION_NEEDED,MONITOR
content_b6a86abcee0d,client_e629fa6598,140.0,0.04,LOW,0.08,keyword article,transactional,,,,unknown,21,0,3,3,3,0,0,1,14,3,6,0,1,7,0,1,460,365+,6,22,0-30,,,0.0,21.8,0.0,33.33,0.0,low,page_3_5,stable,-14.3,content_b6a86abcee0d,0,21,21.8,0.0,0,<30d (Fresh),0.4778064962739842,NO_ACTION_NEEDED,MONITOR
content_e6621733a0f3,client_a88a7902cb,50.0,0.02,LOW,0.0,keyword article,commercial,2826.0,18769.0,google,gemini-3-flash-preview,278,1,12,7,7,1,0,5,44,7,2,0,1,25,0,4,95,91-180,4,8,0-30,2000-3500,15000-25000,0.36,25.9,14.29,41.67,0.0,low,page_3_5,down,-92.0,content_e6621733a0f3,1,278,25.9,0.0036,1,<30d (Fresh),0.47779129141861515,NO_ACTION_NEEDED,MONITOR
content_0a34781126c5,client_d029fa3a95,0.0,0.0,LOW,0.0,comparison article,informational,2909.0,19160.0,,gemini-3-flash-preview,52,0,3,3,3,0,0,2,30,3,12,0,0,12,0,1,148,91-180,4,8,0-30,2000-3500,15000-25000,0.0,5.5,0.0,66.67,0.0,low,page_1,stable,0.0,content_0a34781126c5,0,52,5.5,0.0,0,<30d (Fresh),0.47773815807170283,NO_ACTION_NEEDED,MONITOR
content_c7c59d9b1e77,client_a88a7902cb,0.0,0.0,LOW,0.0,keyword article,informational,3945.0,26249.0,,gemini-2.5-flash,14,0,8,8,8,0,0,6,9,7,6,0,6,8,0,2,148,91-180,4,28,0-30,3500+,25000+,0.0,11.5,0.0,75.0,0.0,low,striking,down,-25.0,content_c7c59d9b1e77,0,14,11.5,0.0,1,<30d (Fresh),0.4777285818690766,NO_ACTION_NEEDED,MONITOR
content_b35732c9a4e4,client_a88a7902cb,0.0,0.0,LOW,0.0,keyword article,informational,4849.0,31164.0,,gemini-2.5-flash,14,0,3,2,2,0,0,0,9,2,2,0,1,0,0,1,180,91-180,4,28,0-30,3500+,25000+,0.0,28.9,0.0,0.0,0.0,low,page_3_5,new,,content_b35732c9a4e4,0,14,28.9,0.0,0,<30d (Fresh),0.4777285818690766,NO_ACTION_NEEDED,MONITOR
content_05aa509b8e90,client_a88a7902cb,0.0,0.0,LOW,0.0,keyword article,informational,4182.0,29719.0,google,gemini-2.5-flash,14,0,1,1,1,0,0,0,5,1,0,0,0,0,0,1,138,91-180,4,28,0-30,3500+,25000+,0.0,5.8,0.0,0.0,0.0,low,page_1,flat,,content_05aa509b8e90,0,14,5.8,0.0,0,<30d (Fresh),0.4777285818690766,NO_ACTION_NEEDED,MONITOR
content_753078932b52,client_3fdba35f04,10.0,0.0,LOW,0.0,keyword article,informational,1499.0,10016.0,openai,gpt-4o-mini,215,1,17,11,11,1,0,4,64,8,35,0,2,60,0,4,95,91-180,4,20,0-30,1000-2000,8000-15000,0.47,14.7,9.09,23.53,0.0,low,striking,down,-41.7,content_753078932b52,1,215,14.7,0.004699999999999999,1,<30d (Fresh),0.4776959582652154,NO_ACTION_NEEDED,MONITOR
content_7a86be91005d,client_3fdba35f04,480.0,0.67,HIGH,2.69,keyword article,informational,1609.0,10845.0,openai,gpt-4o-mini,215,1,5,3,3,0,0,2,58,3,20,0,0,29,0,1,96,91-180,4,20,0-30,1000-2000,8000-15000,0.47,13.5,0.0,40.0,0.0,low,striking,down,-31.0,content_7a86be91005d,1,215,13.5,0.004699999999999999,1,<30d (Fresh),0.4776959582652154,NO_ACTION_NEEDED,MONITOR
content_2a3cc369f497,client_bbb965ab0c,0.0,0.0,LOW,0.0,keyword article,informational,2358.0,16480.0,google,gemini-3-flash-preview,215,1,2,2,2,0,0,1,56,2,90,0,0,36,1,2,120,91-180,4,20,0-30,2000-3500,15000-25000,0.47,50.0,0.0,50.0,0.0,low,page_3_5,up,150.0,content_2a3cc369f497,1,215,50.0,0.004699999999999999,0,<30d (Fresh),0.4776959582652154,NO_ACTION_NEEDED,MONITOR
content_84d42f1eea4f,client_a88a7902cb,10.0,0.0,LOW,0.0,keyword article,commercial,2563.0,16904.0,,gemini-3-flash-preview,215,1,2,1,1,1,0,1,62,1,23,0,0,81,0,0,180,91-180,4,20,0-30,2000-3500,15000-25000,0.47,7.7,100.0,50.0,0.0,low,page_1,down,-71.6,content_84d42f1eea4f,1,215,7.7,0.004699999999999999,1,<30d (Fresh),0.4776959582652154,NO_ACTION_NEEDED,MONITOR
content_16f5d5f1bb9b,client_d029fa3a95,0.0,0.0,LOW,0.0,comparison article,informational,2516.0,16690.0,google,gemini-3-flash-preview,471,3,8,6,6,0,0,1,87,5,125,0,0,151,2,3,130,91-180,4,20,0-30,2000-3500,15000-25000,0.64,5.9,0.0,12.5,0.0,moderate,page_1,stable,-17.2,content_16f5d5f1bb9b,3,471,5.9,0.0064,0,<30d (Fresh),0.47767548816454164,NO_ACTION_NEEDED,MONITOR
content_7417407bdc1d,client_bbb965ab0c,10.0,0.0,LOW,0.0,keyword article,informational,2731.0,18988.0,google,gemini-3-flash-preview,470,3,11,9,9,0,0,1,86,8,142,0,4,144,2,4,133,91-180,4,20,0-30,2000-3500,15000-25000,0.64,5.3,0.0,9.09,0.0,moderate,page_1,stable,-1.4,content_7417407bdc1d,3,470,5.3,0.0064,0,<30d (Fresh),0.47763864450433396,NO_ACTION_NEEDED,MONITOR
content_39c3dc2f67d3,client_349c41201b,20.0,0.97,HIGH,0.19,keyword article,transactional,3009.0,19122.0,google,gemini-3-flash-preview,214,1,3,3,3,0,0,0,69,3,33,0,0,41,0,2,119,91-180,4,20,0-30,2000-3500,15000-25000,0.47,18.3,0.0,0.0,0.0,low,striking,stable,-19.5,content_39c3dc2f67d3,1,214,18.3,0.004699999999999999,0,<30d (Fresh),0.4776153466158024,NO_ACTION_NEEDED,MONITOR
content_f1b39caa81a0,client_a88a7902cb,40.0,0.01,LOW,0.0,keyword article,transactional,2638.0,17694.0,google,gemini-3-flash-preview,214,1,4,2,2,0,0,0,28,2,2,0,0,5,0,0,95,91-180,4,20,0-30,2000-3500,15000-25000,0.47,18.8,0.0,0.0,0.0,low,striking,down,-60.0,content_f1b39caa81a0,1,214,18.8,0.004699999999999999,1,<30d (Fresh),0.4776153466158024,NO_ACTION_NEEDED,MONITOR
content_13f687a89060,client_f369cb89fc,170.0,1.0,HIGH,1.88,keyword article,transactional,2785.0,16749.0,,gemini-2.5-flash,214,1,7,8,8,1,0,3,58,8,67,0,4,80,1,3,147,91-180,4,20,0-30,2000-3500,15000-25000,0.47,6.0,12.5,42.86,0.0,low,page_1,stable,-16.3,content_13f687a89060,1,214,6.0,0.004699999999999999,0,<30d (Fresh),0.4776153466158024,NO_ACTION_NEEDED,MONITOR
content_2a8906e60351,client_3fdba35f04,0.0,0.0,LOW,0.0,keyword article,informational,2650.0,16702.0,,gemini-3-flash-preview,1191,9,18,13,13,3,0,3,87,12,113,2,3,225,2,3,284,181-365,5,14,0-30,2000-3500,15000-25000,0.76,20.2,23.08,16.67,0.0,moderate,page_3_5,down,-49.8,content_2a8906e60351,9,1191,20.2,0.0076,1,<30d (Fresh),0.47759351596959343,POOR_SERP_CTR,REWRITE_TITLE_TAG
content_cfd6b876d827,client_6208ef0f77,0.0,0.0,LOW,0.0,keyword article,informational,3242.0,19817.0,google,gemini-3-flash-preview,952,6,32,20,20,0,0,0,82,13,245,1,3,433,3,3,104,91-180,4,8,0-30,2000-3500,15000-25000,0.63,5.2,0.0,0.0,0.0,moderate,page_1,down,-43.4,content_cfd6b876d827,6,952,5.2,0.0063,1,<30d (Fresh),0.4775308393132043,NO_ACTION_NEEDED,MONITOR
content_3bcb59c56f99,client_bbb965ab0c,10.0,0.17,LOW,0.0,keyword article,commercial,2625.0,16835.0,google,gemini-3-flash-preview,5578,62,80,75,70,4,0,4,88,44,1888,11,17,1588,10,17,110,91-180,4,15,0-30,2000-3500,15000-25000,1.11,6.1,5.33,5.0,0.0,good,page_1,stable,18.9,content_3bcb59c56f99,62,5578,6.1,0.0111,0,<30d (Fresh),0.47750061062079835,NO_ACTION_NEEDED,MONITOR
content_594a65c79bb2,client_19581e27de,480.0,0.95,HIGH,0.43,keyword article,commercial,,,,,567,4,184,168,153,2,0,6,86,66,145,0,80,124,3,53,482,365+,6,22,0-30,,,0.71,35.6,1.19,3.26,0.0,moderate,page_3_5,stable,16.9,content_594a65c79bb2,4,567,35.6,0.0070999999999999995,0,<30d (Fresh),0.4774835224695366,NO_ACTION_NEEDED,MONITOR
content_27d0239489ed,client_a88a7902cb,0.0,0.0,LOW,0.0,keyword article,informational,2323.0,16056.0,,gemini-3-flash-preview,212,1,3,2,2,0,0,0,48,2,11,0,0,86,1,1,144,91-180,4,20,0-30,2000-3500,15000-25000,0.47,21.4,0.0,0.0,0.0,low,page_3_5,down,-87.2,content_27d0239489ed,1,212,21.4,0.004699999999999999,1,<30d (Fresh),0.47745299235672767,NO_ACTION_NEEDED,MONITOR
content_f03944504ac4,client_b4944c6ff0,0.0,0.0,LOW,0.0,keyword article,informational,2920.0,20885.0,google,gemini-3-flash-preview,212,1,1,1,1,0,0,0,51,1,145,1,0,27,0,1,97,91-180,4,20,0-30,2000-3500,15000-25000,0.47,17.0,0.0,0.0,0.0,low,striking,up,437.0,content_f03944504ac4,1,212,17.0,0.004699999999999999,0,<30d (Fresh),0.47745299235672767,NO_ACTION_NEEDED,MONITOR
content_a0e5608803b6,client_f369cb89fc,0.0,0.0,LOW,0.0,keyword article,informational,2714.0,16366.0,,gemini-2.5-flash,212,1,2,2,2,0,0,0,46,2,6,0,1,26,0,0,181,181-365,5,20,0-30,2000-3500,15000-25000,0.47,12.5,0.0,0.0,0.0,low,striking,down,-76.9,content_a0e5608803b6,1,212,12.5,0.004699999999999999,1,<30d (Fresh),0.47745299235672767,NO_ACTION_NEEDED,MONITOR
content_6c61a9a0c897,client_f369cb89fc,0.0,0.0,LOW,0.0,keyword article,informational,2839.0,17398.0,,gemini-3-flash-preview,51,0,0,1,1,0,0,1,31,1,12,0,1,15,0,0,141,91-180,4,8,0-30,2000-3500,15000-25000,0.0,6.3,0.0,,0.0,low,page_1,stable,-20.0,content_6c61a9a0c897,0,51,6.3,0.0,0,<30d (Fresh),0.4774072570330632,NO_ACTION_NEEDED,MONITOR
